,Unnamed: 0,country_name,indicator_name,year,value,hdi
21198,577,Bahrain,Gender Inequality Index,2017,0.223,0.8390000000000001
21199,578,Bangladesh,Gender Inequality Index,2017,0.5379999999999999,0.609
21200,579,Barbados,Gender Inequality Index,2017,0.28300000000000003,0.813
21201,580,Belarus,Gender Inequality Index,2017,0.129,0.815
21202,581,Belgium,Gender Inequality Index,2017,0.05,0.917
21203,582,Belize,Gender Inequality Index,2017,0.39299999999999996,0.7190000000000001
21204,583,Benin,Gender Inequality Index,2017,0.614,0.515
21205,584,Bhutan,Gender Inequality Index,2017,0.484,0.615
21206,585,Bolivia,Gender Inequality Index,2017,0.44799999999999995,
21207,586,Bosnia,Gender Inequality Index,2017,0.16699999999999998,
21208,587,Botswana,Gender Inequality Index,2017,0.466,0.7240000000000001
21209,588,Brazil,Gender Inequality Index,2017,0.40399999999999997,0.76
21210,589,Brunei,Gender Inequality Index,2017,0.243,
21211,590,Bulgaria,Gender Inequality Index,2017,0.22,0.813
21212,591,Burkina,Gender Inequality Index,2017,0.612,
21213,592,Burundi,Gender Inequality Index,2017,0.521,0.42100000000000004
21214,593,Cabo,Gender Inequality Index,2017,0.374,
21215,594,Cambodia,Gender Inequality Index,2017,0.47600000000000003,0.578
21216,595,Cameroon,Gender Inequality Index,2017,0.5720000000000001,0.56
21217,596,Canada,Gender Inequality Index,2017,0.092,0.9209999999999999
21218,597,Central,Gender Inequality Index,2017,0.684,
21219,598,Chad,Gender Inequality Index,2017,0.71,0.401
21220,600,China,Gender Inequality Index,2017,0.16399999999999998,0.753
21221,601,Colombia,Gender Inequality Index,2017,0.41100000000000003,0.76
21222,602,Congo,Gender Inequality Index,2017,0.58,0.609
21223,603,Congo,Gender Inequality Index,2017,0.655,0.609
21224,604,Costa,Gender Inequality Index,2017,0.303,
21225,605,Croatia,Gender Inequality Index,2017,0.128,0.835
21226,606,Cuba,Gender Inequality Index,2017,0.318,0.777
21227,607,Cyprus,Gender Inequality Index,2017,0.087,0.871
21228,608,Czechia,Gender Inequality Index,2017,0.133,0.888
21229,609,Côte,Gender Inequality Index,2017,0.6579999999999999,
21230,610,Denmark,Gender Inequality Index,2017,0.040999999999999995,0.929
21231,611,Dominican,Gender Inequality Index,2017,0.45399999999999996,
21232,612,Ecuador,Gender Inequality Index,2017,0.39,0.757
21233,613,Egypt,Gender Inequality Index,2017,0.452,0.696
21234,614,El,Gender Inequality Index,2017,0.39799999999999996,
21235,615,Estonia,Gender Inequality Index,2017,0.11,0.879
21236,616,Eswatini,Gender Inequality Index,2017,0.5710000000000001,
21237,617,Ethiopia,Gender Inequality Index,2017,0.512,0.467
21238,618,Fiji,Gender Inequality Index,2017,0.36700000000000005,0.721
21239,619,Finland,Gender Inequality Index,2017,0.055,0.924
21240,620,France,Gender Inequality Index,2017,0.057999999999999996,0.89
21241,621,Gabon,Gender Inequality Index,2017,0.537,0.7
21242,622,Gambia,Gender Inequality Index,2017,0.625,0.45899999999999996
21243,623,Georgia,Gender Inequality Index,2017,0.354,0.7829999999999999
21244,624,Germany,Gender Inequality Index,2017,0.084,0.938
21245,625,Ghana,Gender Inequality Index,2017,0.5429999999999999,0.591
21246,626,Greece,Gender Inequality Index,2017,0.124,0.871
21247,627,Guatemala,Gender Inequality Index,2017,0.495,0.649
21248,628,Guyana,Gender Inequality Index,2017,0.495,0.6679999999999999
21249,629,Haiti,Gender Inequality Index,2017,0.622,0.501
21250,631,Hungary,Gender Inequality Index,2017,0.27,0.841
21251,632,Iceland,Gender Inequality Index,2017,0.065,0.935
21252,633,India,Gender Inequality Index,2017,0.522,0.643
21253,634,Indonesia,Gender Inequality Index,2017,0.45299999999999996,0.7040000000000001
21254,635,Iran,Gender Inequality Index,2017,0.488,
21255,636,Iraq,Gender Inequality Index,2017,0.544,0.684
21256,637,Ireland,Gender Inequality Index,2017,0.10099999999999999,0.9390000000000001
21257,638,Israel,Gender Inequality Index,2017,0.10400000000000001,0.904
21258,639,Italy,Gender Inequality Index,2017,0.08,0.8809999999999999
21259,640,Jamaica,Gender Inequality Index,2017,0.408,0.725
21260,641,Japan,Gender Inequality Index,2017,0.102,0.9129999999999999
21261,642,Jordan,Gender Inequality Index,2017,0.47100000000000003,0.722
21262,643,Kazakhstan,Gender Inequality Index,2017,0.204,0.813
21263,644,Kenya,Gender Inequality Index,2017,0.5479999999999999,0.574
21264,645,Korea,Gender Inequality Index,2017,0.06,
21265,646,Kuwait,Gender Inequality Index,2017,0.251,0.809
21266,647,Kyrgyzstan,Gender Inequality Index,2017,0.389,0.6709999999999999
21267,648,Lao,Gender Inequality Index,2017,0.465,
21268,649,Latvia,Gender Inequality Index,2017,0.20800000000000002,0.8490000000000001
21269,650,Lebanon,Gender Inequality Index,2017,0.395,0.732
21270,651,Lesotho,Gender Inequality Index,2017,0.545,0.514
21271,652,Liberia,Gender Inequality Index,2017,0.659,0.466
21272,653,Libya,Gender Inequality Index,2017,0.17300000000000001,0.7040000000000001
21273,654,Lithuania,Gender Inequality Index,2017,0.129,0.866
21274,655,Luxembourg,Gender Inequality Index,2017,0.065,0.9079999999999999
21275,656,Malawi,Gender Inequality Index,2017,0.618,0.48200000000000004
21276,657,Malaysia,Gender Inequality Index,2017,0.28600000000000003,0.802
21277,658,Maldives,Gender Inequality Index,2017,0.375,0.716
21278,659,Mali,Gender Inequality Index,2017,0.677,0.426
21279,660,Malta,Gender Inequality Index,2017,0.19699999999999998,0.883
21280,661,Mauritania,Gender Inequality Index,2017,0.612,0.524
21281,662,Mauritius,Gender Inequality Index,2017,0.373,0.7929999999999999
21282,663,Mexico,Gender Inequality Index,2017,0.34600000000000003,0.765
21283,664,Moldova,Gender Inequality Index,2017,0.23199999999999998,
21284,665,Mongolia,Gender Inequality Index,2017,0.318,0.7290000000000001
21285,666,Montenegro,Gender Inequality Index,2017,0.128,0.813
21286,667,Morocco,Gender Inequality Index,2017,0.494,0.675
21287,668,Mozambique,Gender Inequality Index,2017,0.57,0.442
21288,669,Myanmar,Gender Inequality Index,2017,0.46,0.5770000000000001
21289,670,Namibia,Gender Inequality Index,2017,0.47,0.643
21290,671,Nepal,Gender Inequality Index,2017,0.488,0.574
21291,672,Netherlands,Gender Inequality Index,2017,0.044000000000000004,0.932
21292,673,New,Gender Inequality Index,2017,0.13699999999999998,
21293,674,Nicaragua,Gender Inequality Index,2017,0.45799999999999996,0.653
21294,675,Niger,Gender Inequality Index,2017,0.649,0.373
21295,676,North,Gender Inequality Index,2017,0.15,
21296,677,Norway,Gender Inequality Index,2017,0.047,0.953
21297,678,Oman,Gender Inequality Index,2017,0.307,0.833
21298,679,Pakistan,Gender Inequality Index,2017,0.5489999999999999,0.5579999999999999
21299,680,Panama,Gender Inequality Index,2017,0.462,0.7929999999999999
21300,681,Papua,Gender Inequality Index,2017,0.742,
21301,682,Paraguay,Gender Inequality Index,2017,0.485,0.722
21302,683,Peru,Gender Inequality Index,2017,0.38299999999999995,0.7559999999999999
21303,684,Philippines,Gender Inequality Index,2017,0.42700000000000005,0.7090000000000001
21304,685,Poland,Gender Inequality Index,2017,0.128,0.868
21305,686,Portugal,Gender Inequality Index,2017,0.08800000000000001,0.848
21306,687,Qatar,Gender Inequality Index,2017,0.209,0.848
21307,688,Romania,Gender Inequality Index,2017,0.316,0.813
21308,689,Russian,Gender Inequality Index,2017,0.262,
21309,690,Rwanda,Gender Inequality Index,2017,0.41200000000000003,0.529
21310,691,Saint,Gender Inequality Index,2017,0.336,
21311,692,Samoa,Gender Inequality Index,2017,0.369,0.706
21312,693,Sao,Gender Inequality Index,2017,0.536,
21313,694,Saudi,Gender Inequality Index,2017,0.23199999999999998,
21314,695,Senegal,Gender Inequality Index,2017,0.524,0.51
21315,696,Serbia,Gender Inequality Index,2017,0.168,0.794
21316,697,Sierra,Gender Inequality Index,2017,0.6459999999999999,
21317,698,Singapore,Gender Inequality Index,2017,0.066,0.934
21318,699,Slovakia,Gender Inequality Index,2017,0.187,0.8540000000000001
21319,700,Slovenia,Gender Inequality Index,2017,0.053,0.899
21320,701,South,Gender Inequality Index,2017,0.424,
21321,702,Spain,Gender Inequality Index,2017,0.077,0.8909999999999999
21322,703,Sri,Gender Inequality Index,2017,0.381,
21323,704,Sudan,Gender Inequality Index,2017,0.5660000000000001,0.507
21324,705,Suriname,Gender Inequality Index,2017,0.467,0.722
21325,706,Sweden,Gender Inequality Index,2017,0.043,0.935
21326,707,Switzerland,Gender Inequality Index,2017,0.04,0.943
21327,708,Syrian,Gender Inequality Index,2017,0.547,
21328,709,Tajikistan,Gender Inequality Index,2017,0.374,0.6509999999999999
21329,710,Tanzania,Gender Inequality Index,2017,0.539,
21330,711,Thailand,Gender Inequality Index,2017,0.386,0.762
21331,712,Togo,Gender Inequality Index,2017,0.5670000000000001,0.51
21332,713,Tonga,Gender Inequality Index,2017,0.419,0.7170000000000001
21333,714,Trinidad,Gender Inequality Index,2017,0.327,
21334,715,Tunisia,Gender Inequality Index,2017,0.299,0.738
21335,716,Turkey,Gender Inequality Index,2017,0.321,0.805
21336,717,Uganda,Gender Inequality Index,2017,0.532,0.522
21337,718,Ukraine,Gender Inequality Index,2017,0.289,0.747
21338,719,United,Gender Inequality Index,2017,0.138,
21339,720,United,Gender Inequality Index,2017,0.128,
21340,721,United,Gender Inequality Index,2017,0.20199999999999999,
21341,722,Uruguay,Gender Inequality Index,2017,0.276,0.807
21342,723,Uzbekistan,Gender Inequality Index,2017,0.303,0.7070000000000001
21343,724,Venezuela,Gender Inequality Index,2017,0.45899999999999996,
21344,725,Viet,Gender Inequality Index,2017,0.318,
21345,726,Yemen,Gender Inequality Index,2017,0.835,0.46299999999999997
21346,727,Zambia,Gender Inequality Index,2017,0.5429999999999999,0.589
21347,728,Zimbabwe,Gender Inequality Index,2017,0.528,0.5529999999999999
21348,756,Afghanistan,Gender Inequality Index,2018,0.575,0.496
21349,757,Albania,Gender Inequality Index,2018,0.23399999999999999,0.7909999999999999
21350,758,Algeria,Gender Inequality Index,2018,0.44299999999999995,0.759
21351,759,Angola,Gender Inequality Index,2018,0.578,0.574
21352,760,Argentina,Gender Inequality Index,2018,0.354,0.83
21353,761,Armenia,Gender Inequality Index,2018,0.259,0.76
21354,762,Australia,Gender Inequality Index,2018,0.10300000000000001,0.938
21355,763,Austria,Gender Inequality Index,2018,0.073,0.914
21356,764,Azerbaijan,Gender Inequality Index,2018,0.321,0.754
21357,765,Bahamas,Gender Inequality Index,2018,0.353,0.805
21358,766,Bahrain,Gender Inequality Index,2018,0.207,0.838
21359,767,Bangladesh,Gender Inequality Index,2018,0.536,0.614
21360,768,Barbados,Gender Inequality Index,2018,0.256,0.813
21361,769,Belarus,Gender Inequality Index,2018,0.11900000000000001,0.8170000000000001
21362,770,Belgium,Gender Inequality Index,2018,0.045,0.919
21363,771,Belize,Gender Inequality Index,2018,0.391,0.72
21364,772,Benin,Gender Inequality Index,2018,0.613,0.52
21365,773,Bhutan,Gender Inequality Index,2018,0.436,0.617
21366,774,Bolivia,Gender Inequality Index,2018,0.446,
21367,775,Bosnia,Gender Inequality Index,2018,0.162,
21368,776,Botswana,Gender Inequality Index,2018,0.46399999999999997,0.728
21369,777,Brazil,Gender Inequality Index,2018,0.386,0.7609999999999999
21370,778,Brunei,Gender Inequality Index,2018,0.23399999999999999,
21371,779,Bulgaria,Gender Inequality Index,2018,0.218,0.816
21372,780,Burkina,Gender Inequality Index,2018,0.612,
21373,781,Burundi,Gender Inequality Index,2018,0.52,0.423
21374,782,Cabo,Gender Inequality Index,2018,0.37200000000000005,
21375,783,Cambodia,Gender Inequality Index,2018,0.474,0.581
21376,784,Cameroon,Gender Inequality Index,2018,0.5660000000000001,0.563
21377,785,Canada,Gender Inequality Index,2018,0.083,0.922
21378,786,Central,Gender Inequality Index,2018,0.682,
21379,787,Chad,Gender Inequality Index,2018,0.701,0.401
21380,788,Chile,Gender Inequality Index,2018,0.28800000000000003,0.847
21381,789,China,Gender Inequality Index,2018,0.163,0.758
21382,790,Colombia,Gender Inequality Index,2018,0.41100000000000003,0.7609999999999999
21383,791,Congo,Gender Inequality Index,2018,0.579,0.609
21384,792,Congo,Gender Inequality Index,2018,0.655,0.609
21385,793,Costa,Gender Inequality Index,2018,0.285,
21386,794,Croatia,Gender Inequality Index,2018,0.122,0.8370000000000001
21387,795,Cuba,Gender Inequality Index,2018,0.313,0.778
21388,796,Cyprus,Gender Inequality Index,2018,0.086,0.873
21389,797,Czechia,Gender Inequality Index,2018,0.13699999999999998,0.8909999999999999
21390,798,Côte,Gender Inequality Index,2018,0.657,
21391,799,Denmark,Gender Inequality Index,2018,0.04,0.93
21392,800,Dominican,Gender Inequality Index,2018,0.45299999999999996,
21393,801,Ecuador,Gender Inequality Index,2018,0.389,0.758
21394,802,Egypt,Gender Inequality Index,2018,0.45,0.7
21395,803,El,Gender Inequality Index,2018,0.397,
21396,804,Estonia,Gender Inequality Index,2018,0.091,0.882
21397,805,Eswatini,Gender Inequality Index,2018,0.579,
21398,806,Ethiopia,Gender Inequality Index,2018,0.508,0.47
21399,807,Fiji,Gender Inequality Index,2018,0.35700000000000004,0.7240000000000001
21400,808,Finland,Gender Inequality Index,2018,0.05,0.925
21401,809,France,Gender Inequality Index,2018,0.051,0.8909999999999999
21402,810,Gabon,Gender Inequality Index,2018,0.534,0.7020000000000001
21403,811,Gambia,Gender Inequality Index,2018,0.62,0.466
21404,812,Georgia,Gender Inequality Index,2018,0.35100000000000003,0.7859999999999999
21405,813,Germany,Gender Inequality Index,2018,0.084,0.9390000000000001
21406,814,Ghana,Gender Inequality Index,2018,0.541,0.596
21407,815,Greece,Gender Inequality Index,2018,0.122,0.872
21408,816,Guatemala,Gender Inequality Index,2018,0.49200000000000005,0.6509999999999999
21409,817,Guyana,Gender Inequality Index,2018,0.49200000000000005,0.67
21410,818,Haiti,Gender Inequality Index,2018,0.62,0.503
21411,819,Honduras,Gender Inequality Index,2018,0.479,0.623
21412,820,Hungary,Gender Inequality Index,2018,0.258,0.845
21413,821,Iceland,Gender Inequality Index,2018,0.057,0.938
21414,822,India,Gender Inequality Index,2018,0.501,0.647
21415,823,Indonesia,Gender Inequality Index,2018,0.451,0.7070000000000001
21416,824,Iran,Gender Inequality Index,2018,0.49200000000000005,
21417,825,Iraq,Gender Inequality Index,2018,0.54,0.6890000000000001
21418,826,Ireland,Gender Inequality Index,2018,0.09300000000000001,0.9420000000000001
21419,827,Israel,Gender Inequality Index,2018,0.1,0.9059999999999999
21420,828,Italy,Gender Inequality Index,2018,0.069,0.883
21421,829,Jamaica,Gender Inequality Index,2018,0.405,0.726
21422,830,Japan,Gender Inequality Index,2018,0.099,0.915
21423,831,Jordan,Gender Inequality Index,2018,0.469,0.723
21424,832,Kazakhstan,Gender Inequality Index,2018,0.203,0.8170000000000001
21425,833,Kenya,Gender Inequality Index,2018,0.545,0.579
21426,834,Korea,Gender Inequality Index,2018,0.057999999999999996,
21427,835,Kuwait,Gender Inequality Index,2018,0.245,0.8079999999999999
21428,836,Kyrgyzstan,Gender Inequality Index,2018,0.381,0.674
21429,837,Lao,Gender Inequality Index,2018,0.46299999999999997,
21430,838,Latvia,Gender Inequality Index,2018,0.16899999999999998,0.8540000000000001
21431,839,Lebanon,Gender Inequality Index,2018,0.36200000000000004,0.73
21432,840,Lesotho,Gender Inequality Index,2018,0.546,0.518
21433,841,Liberia,Gender Inequality Index,2018,0.6509999999999999,0.465
21434,842,Libya,Gender Inequality Index,2018,0.172,0.708
21435,843,Lithuania,Gender Inequality Index,2018,0.124,0.8690000000000001
21436,844,Luxembourg,Gender Inequality Index,2018,0.078,0.909
21437,845,Malawi,Gender Inequality Index,2018,0.615,0.485
21438,846,Malaysia,Gender Inequality Index,2018,0.27399999999999997,0.804
21439,847,Maldives,Gender Inequality Index,2018,0.36700000000000005,0.7190000000000001
21440,848,Mali,Gender Inequality Index,2018,0.6759999999999999,0.42700000000000005
21441,849,Malta,Gender Inequality Index,2018,0.195,0.885
21442,850,Mauritania,Gender Inequality Index,2018,0.62,0.527
21443,851,Mauritius,Gender Inequality Index,2018,0.369,0.7959999999999999
21444,852,Mexico,Gender Inequality Index,2018,0.33399999999999996,0.767
21445,853,Moldova,Gender Inequality Index,2018,0.228,
21446,854,Mongolia,Gender Inequality Index,2018,0.322,0.735
21447,855,Montenegro,Gender Inequality Index,2018,0.11900000000000001,0.816
21448,856,Morocco,Gender Inequality Index,2018,0.49200000000000005,0.6759999999999999
21449,857,Mozambique,Gender Inequality Index,2018,0.569,0.446
21450,858,Myanmar,Gender Inequality Index,2018,0.45899999999999996,0.584
21451,859,Namibia,Gender Inequality Index,2018,0.46,0.645
21452,860,Nepal,Gender Inequality Index,2018,0.47600000000000003,0.579
21453,861,Netherlands,Gender Inequality Index,2018,0.040999999999999995,0.934
21454,862,New,Gender Inequality Index,2018,0.133,
21455,863,Nicaragua,Gender Inequality Index,2018,0.455,0.6509999999999999
21456,864,Niger,Gender Inequality Index,2018,0.647,0.377
21457,865,North,Gender Inequality Index,2018,0.145,
21458,866,Norway,Gender Inequality Index,2018,0.044000000000000004,0.9540000000000001
21459,867,Oman,Gender Inequality Index,2018,0.304,0.8340000000000001
21460,868,Pakistan,Gender Inequality Index,2018,0.547,0.56
21461,869,Panama,Gender Inequality Index,2018,0.46,0.795
21462,870,Papua,Gender Inequality Index,2018,0.74,
21463,871,Paraguay,Gender Inequality Index,2018,0.48200000000000004,0.7240000000000001
21464,872,Peru,Gender Inequality Index,2018,0.381,0.759
21465,873,Philippines,Gender Inequality Index,2018,0.425,0.7120000000000001
21466,874,Poland,Gender Inequality Index,2018,0.12,0.872
21467,875,Portugal,Gender Inequality Index,2018,0.081,0.85
21468,876,Qatar,Gender Inequality Index,2018,0.20199999999999999,0.848
21469,877,Romania,Gender Inequality Index,2018,0.316,0.816
21470,878,Russian,Gender Inequality Index,2018,0.255,
21471,879,Rwanda,Gender Inequality Index,2018,0.41200000000000003,0.536
21472,880,Saint,Gender Inequality Index,2018,0.33299999999999996,
21473,881,Samoa,Gender Inequality Index,2018,0.364,0.7070000000000001
21474,882,Sao,Gender Inequality Index,2018,0.547,
21475,883,Saudi,Gender Inequality Index,2018,0.22399999999999998,
21476,884,Senegal,Gender Inequality Index,2018,0.523,0.514
21477,885,Serbia,Gender Inequality Index,2018,0.162,0.799
21478,886,Sierra,Gender Inequality Index,2018,0.644,
21479,887,Singapore,Gender Inequality Index,2018,0.065,0.935
21480,888,Slovakia,Gender Inequality Index,2018,0.19,0.857
21481,889,Slovenia,Gender Inequality Index,2018,0.069,0.902
21482,890,South,Gender Inequality Index,2018,0.42200000000000004,
21483,891,Spain,Gender Inequality Index,2018,0.07400000000000001,0.893
21484,892,Sri,Gender Inequality Index,2018,0.38,
21485,893,Sudan,Gender Inequality Index,2018,0.56,0.508
21486,894,Suriname,Gender Inequality Index,2018,0.465,0.7240000000000001
21487,895,Sweden,Gender Inequality Index,2018,0.04,0.937
21488,896,Switzerland,Gender Inequality Index,2018,0.037000000000000005,0.946
21489,897,Syrian,Gender Inequality Index,2018,0.547,
21490,898,Tajikistan,Gender Inequality Index,2018,0.377,0.6559999999999999
21491,899,Tanzania,Gender Inequality Index,2018,0.539,
21492,900,Thailand,Gender Inequality Index,2018,0.377,0.765
21493,901,Togo,Gender Inequality Index,2018,0.5660000000000001,0.513
21494,902,Tonga,Gender Inequality Index,2018,0.418,0.7170000000000001
21495,903,Trinidad,Gender Inequality Index,2018,0.324,
21496,904,Tunisia,Gender Inequality Index,2018,0.3,0.7390000000000001
21497,905,Turkey,Gender Inequality Index,2018,0.305,0.807
21498,906,Uganda,Gender Inequality Index,2018,0.531,0.528
21499,907,Ukraine,Gender Inequality Index,2018,0.284,0.75
21500,908,United,Gender Inequality Index,2018,0.113,
21501,909,United,Gender Inequality Index,2018,0.11900000000000001,
21502,910,United,Gender Inequality Index,2018,0.182,
21503,911,Uruguay,Gender Inequality Index,2018,0.275,0.8079999999999999
21504,912,Uzbekistan,Gender Inequality Index,2018,0.303,0.71
21505,913,Venezuela,Gender Inequality Index,2018,0.45799999999999996,
21506,914,Viet,Gender Inequality Index,2018,0.314,
21507,915,Yemen,Gender Inequality Index,2018,0.8340000000000001,0.46299999999999997
21508,916,Zambia,Gender Inequality Index,2018,0.54,0.591
21509,917,Zimbabwe,Gender Inequality Index,2018,0.525,0.563
