,country_name,indicator_name,year,value,hdi
2982193,Italy,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,1.9286618859121698,0.878
2982243,Italy,GDP (current US$),2016,1875579883543.09,0.878
2982246,Italy,GDP per capita (current US$),2016,30936.125444977002,0.878
2982298,Italy,"Life expectancy at birth, total (years)",2016,83.24390243902441,0.878
2982410,Italy,"Population, total",2016,60627498.0,0.878
2982501,Italy,"GNI per capita, Atlas method (current US$)",2016,31940.0,0.878
2982853,Italy,"Employers, total (% of total employment) (modeled ILO estimate)",2016,6.4770002365112305,0.878
2983061,Jamaica,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,6.599353484504981,0.722
2983112,Jamaica,GDP (current US$),2016,14075894320.3166,0.722
2983115,Jamaica,GDP per capita (current US$),2016,4843.33847410864,0.722
2983167,Jamaica,"Life expectancy at birth, total (years)",2016,74.175,0.722
2983305,Jamaica,"Population, total",2016,2906238.0,0.722
2983390,Jamaica,"GNI per capita, Atlas method (current US$)",2016,4600.0,0.722
2983758,Jamaica,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.50200009346008,0.722
2983974,Japan,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,1.2110755049008701,0.91
2984019,Japan,GDP (current US$),2016,4926667087367.51,0.91
2984022,Japan,GDP per capita (current US$),2016,38794.330940551496,0.91
2984071,Japan,"Life expectancy at birth, total (years)",2016,83.9848780487805,0.91
2984182,Japan,"Population, total",2016,126994511.0,0.91
2984239,Japan,"GNI per capita, Atlas method (current US$)",2016,37880.0,0.91
2984590,Japan,"Employers, total (% of total employment) (modeled ILO estimate)",2016,2.01999998092651,0.91
2984793,Jordan,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,5.24678005177214,0.722
2984844,Jordan,GDP (current US$),2016,39196676056.338,0.722
2984847,Jordan,GDP per capita (current US$),2016,4103.73359991068,0.722
2984899,Jordan,"Life expectancy at birth, total (years)",2016,74.184,0.722
2985046,Jordan,"Population, total",2016,9551467.0,0.722
2985118,Jordan,"GNI per capita, Atlas method (current US$)",2016,3930.0,0.722
2985493,Jordan,"Employers, total (% of total employment) (modeled ILO estimate)",2016,5.83500003814697,0.722
2985748,Kazakhstan,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,4.55600427070659,0.808
2985795,Kazakhstan,GDP (current US$),2016,137278320084.17099,0.808
2985798,Kazakhstan,GDP per capita (current US$),2016,7714.84184376024,0.808
2985850,Kazakhstan,"Life expectancy at birth, total (years)",2016,72.3,0.808
2985995,Kazakhstan,"Population, total",2016,17794055.0,0.808
2986080,Kazakhstan,"GNI per capita, Atlas method (current US$)",2016,8800.0,0.808
2986456,Kazakhstan,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.34800004959106,0.808
2986690,Kenya,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,31.0723310303342,0.568
2986737,Kenya,GDP (current US$),2016,69188755511.0911,0.568
2986740,Kenya,GDP per capita (current US$),2016,1410.5275710827,0.568
2986792,Kenya,"Life expectancy at birth, total (years)",2016,65.393,0.568
2986941,Kenya,"Population, total",2016,49051686.0,0.568
2986999,Kenya,"GNI per capita, Atlas method (current US$)",2016,1360.0,0.568
2987383,Kenya,"Employers, total (% of total employment) (modeled ILO estimate)",2016,7.9210000038147,0.568
2987614,Kiribati,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,26.3210331488028,0.622
2987645,Kiribati,GDP (current US$),2016,178328873.03003302,0.622
2987648,Kiribati,GDP per capita (current US$),2016,1584.80744578963,0.622
2987674,Kiribati,"Life expectancy at birth, total (years)",2016,67.577,0.622
2987801,Kiribati,"Population, total",2016,112524.0,0.622
2987852,Kiribati,"GNI per capita, Atlas method (current US$)",2016,3190.0,0.622
2988169,Kuwait,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,0.518517173990646,0.809
2988218,Kuwait,GDP (current US$),2016,109420059582.92,0.809
2988221,Kuwait,GDP per capita (current US$),2016,27653.164401010497,0.809
2988271,Kuwait,"Life expectancy at birth, total (years)",2016,75.22399999999999,0.809
2988385,Kuwait,"Population, total",2016,3956873.0,0.809
2988459,Kuwait,"GNI per capita, Atlas method (current US$)",2016,36880.0,0.809
2988733,Kuwait,"Employers, total (% of total employment) (modeled ILO estimate)",2016,0.671000003814697,0.809
2988929,Latvia,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,3.08786028370291,0.845
2988980,Latvia,GDP (current US$),2016,27734140217.3664,0.845
2988983,Latvia,GDP per capita (current US$),2016,14153.4149226916,0.845
2989035,Latvia,"Life expectancy at birth, total (years)",2016,74.58048780487799,0.845
2989148,Latvia,"Population, total",2016,1959537.0,0.845
2989239,Latvia,"GNI per capita, Atlas method (current US$)",2016,14600.0,0.845
2989595,Latvia,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.23400020599365,0.845
2989823,Lebanon,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,2.90482522580596,0.725
2989868,Lebanon,GDP (current US$),2016,51239050082.9187,0.725
2989871,Lebanon,GDP per capita (current US$),2016,7634.94654364282,0.725
2989920,Lebanon,"Life expectancy at birth, total (years)",2016,78.8,0.725
2990068,Lebanon,"Population, total",2016,6711121.0,0.725
2990132,Lebanon,"GNI per capita, Atlas method (current US$)",2016,7250.0,0.725
2990480,Lebanon,"Employers, total (% of total employment) (modeled ILO estimate)",2016,9.37399959564209,0.725
2990675,Lesotho,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,5.89133751036695,0.507
2990721,Lesotho,GDP (current US$),2016,2314323471.3948,0.507
2990724,Lesotho,GDP per capita (current US$),2016,1115.3360752090302,0.507
2990776,Lesotho,"Life expectancy at birth, total (years)",2016,52.059,0.507
2990916,Lesotho,"Population, total",2016,2075001.0,0.507
2990992,Lesotho,"GNI per capita, Atlas method (current US$)",2016,1320.0,0.507
2991321,Lesotho,"Employers, total (% of total employment) (modeled ILO estimate)",2016,0.6880000233650211,0.507
2991570,Liberia,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,37.2421843014242,0.463
2991616,Liberia,GDP (current US$),2016,3277826000.0,0.463
2991619,Liberia,GDP per capita (current US$),2016,714.623392230031,0.463
2991670,Liberia,"Life expectancy at birth, total (years)",2016,62.802,0.463
2991813,Liberia,"Population, total",2016,4586788.0,0.463
2991870,Liberia,"GNI per capita, Atlas method (current US$)",2016,620.0,0.463
2992188,Liberia,"Employers, total (% of total employment) (modeled ILO estimate)",2016,2.03699994087219,0.463
2992455,Libya,GDP (current US$),2016,26197143268.1243,0.69
2992458,Libya,GDP per capita (current US$),2016,4035.1943155046997,0.69
2992491,Libya,"Life expectancy at birth, total (years)",2016,72.311,0.69
2992628,Libya,"Population, total",2016,6492164.0,0.69
2992662,Libya,"GNI per capita, Atlas method (current US$)",2016,4550.0,0.69
2992788,Libya,"Employers, total (% of total employment) (modeled ILO estimate)",2016,0.91100001335144,0.69
2992938,Luxembourg,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,0.214049430923553,0.904
2992983,Luxembourg,GDP (current US$),2016,60691483443.1221,0.904
2992986,Luxembourg,GDP per capita (current US$),2016,104278.390971905,0.904
2993038,Luxembourg,"Life expectancy at birth, total (years)",2016,82.68536585365851,0.904
2993148,Luxembourg,"Population, total",2016,582014.0,0.904
2993234,Luxembourg,"GNI per capita, Atlas method (current US$)",2016,68670.0,0.904
2993562,Luxembourg,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.9079999923706095,0.904
2993766,Madagascar,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,25.1334543603062,0.515
2993810,Madagascar,GDP (current US$),2016,11848613735.1933,0.515
2993813,Madagascar,GDP per capita (current US$),2016,475.95536563647397,0.515
2993863,Madagascar,"Life expectancy at birth, total (years)",2016,65.931,0.515
2994009,Madagascar,"Population, total",2016,24894380.0,0.515
2994089,Madagascar,"GNI per capita, Atlas method (current US$)",2016,470.0,0.515
2994429,Madagascar,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.8340001106262203,0.515
2994675,Malawi,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,25.9270434125021,0.478
2994722,Malawi,GDP (current US$),2016,5433040159.88747,0.478
2994725,Malawi,GDP per capita (current US$),2016,315.777326372575,0.478
2994774,Malawi,"Life expectancy at birth, total (years)",2016,62.681000000000004,0.478
2994921,Malawi,"Population, total",2016,17205289.0,0.478
2994983,Malawi,"GNI per capita, Atlas method (current US$)",2016,340.0,0.478
2995362,Malawi,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.13300001621246,0.478
2995621,Malaysia,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,8.4625245459303,0.801
2995668,Malaysia,GDP (current US$),2016,301255454041.415,0.801
2995671,Malaysia,GDP per capita (current US$),2016,9817.740860962142,0.801
2995722,Malaysia,"Life expectancy at birth, total (years)",2016,75.649,0.801
2995875,Malaysia,"Population, total",2016,30684804.0,0.801
2995960,Malaysia,"GNI per capita, Atlas method (current US$)",2016,10150.0,0.801
2996344,Malaysia,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.4340000152587904,0.801
2996588,Maldives,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,5.67545734492249,0.713
2996631,Maldives,GDP (current US$),2016,4379136461.8307705,0.713
2996634,Maldives,GDP per capita (current US$),2016,9209.28862477108,0.713
2996673,Maldives,"Life expectancy at birth, total (years)",2016,78.013,0.713
2996821,Maldives,"Population, total",2016,475513.0,0.713
2996884,Maldives,"GNI per capita, Atlas method (current US$)",2016,8070.0,0.713
2997151,Maldives,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.138999938964839,0.713
2997384,Mali,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,38.3677011729355,0.42
2997430,Mali,GDP (current US$),2016,14010787737.8424,0.42
2997433,Mali,GDP per capita (current US$),2016,779.874933008414,0.42
2997485,Mali,"Life expectancy at birth, total (years)",2016,57.986999999999995,0.42
2997633,Mali,"Population, total",2016,17965429.0,0.42
2997718,Mali,"GNI per capita, Atlas method (current US$)",2016,780.0,0.42
2998107,Mali,"Employers, total (% of total employment) (modeled ILO estimate)",2016,0.574000000953674,0.42
2998373,Mauritania,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,24.086137706192,0.519
2998421,Mauritania,GDP (current US$),2016,4679346590.90909,0.519
2998424,Mauritania,GDP per capita (current US$),2016,1123.88816589683,0.519
2998476,Mauritania,"Life expectancy at birth, total (years)",2016,64.208,0.519
2998620,Mauritania,"Population, total",2016,4163534.0,0.519
2998699,Mauritania,"GNI per capita, Atlas method (current US$)",2016,1150.0,0.519
2998983,Mauritania,"Employers, total (% of total employment) (modeled ILO estimate)",2016,2.67300009727478,0.519
2999205,Mauritius,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,3.1879291111290002,0.79
2999253,Mauritius,GDP (current US$),2016,12232463655.5727,0.79
2999256,Mauritius,GDP per capita (current US$),2016,9681.618566896741,0.79
2999308,Mauritius,"Life expectancy at birth, total (years)",2016,74.3948780487805,0.79
2999448,Mauritius,"Population, total",2016,1263473.0,0.79
2999532,Mauritius,"GNI per capita, Atlas method (current US$)",2016,10640.0,0.79
2999936,Mauritius,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.44500017166138,0.79
3000153,Mexico,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,3.3493131418290902,0.764
3000200,Mexico,GDP (current US$),2016,1077903618176.07,0.764
3000203,Mexico,GDP per capita (current US$),2016,8739.756042809291,0.764
3000255,Mexico,"Life expectancy at birth, total (years)",2016,74.917,0.764
3000413,Mexico,"Population, total",2016,123333376.0,0.764
3000500,Mexico,"GNI per capita, Atlas method (current US$)",2016,9400.0,0.764
3000956,Mexico,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.419000148773191,0.764
3001197,Mongolia,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,11.689379740094399,0.73
3001242,Mongolia,GDP (current US$),2016,11186734674.3847,0.73
3001245,Mongolia,GDP per capita (current US$),2016,3660.15074616061,0.73
3001297,Mongolia,"Life expectancy at birth, total (years)",2016,69.321,0.73
3001441,Mongolia,"Population, total",2016,3056359.0,0.73
3001515,Mongolia,"GNI per capita, Atlas method (current US$)",2016,3500.0,0.73
3001916,Mongolia,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.4830000400543202,0.73
3002162,Montenegro,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,7.46823893104366,0.809
3002210,Montenegro,GDP (current US$),2016,4374128318.58407,0.809
3002213,Montenegro,GDP per capita (current US$),2016,7028.93657685094,0.809
3002265,Montenegro,"Life expectancy at birth, total (years)",2016,76.568,0.809
3002407,Montenegro,"Population, total",2016,622303.0,0.809
3002491,Montenegro,"GNI per capita, Atlas method (current US$)",2016,7090.0,0.809
3002807,Montenegro,"Employers, total (% of total employment) (modeled ILO estimate)",2016,8.71599960327148,0.809
3003020,Morocco,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,11.9966957124204,0.669
3003071,Morocco,GDP (current US$),2016,103311649248.024,0.669
3003074,Morocco,GDP per capita (current US$),2016,2897.66343955565,0.669
3003126,Morocco,"Life expectancy at birth, total (years)",2016,75.97399999999999,0.669
3003276,Morocco,"Population, total",2016,35126296.0,0.669
3003349,Morocco,"GNI per capita, Atlas method (current US$)",2016,2890.0,0.669
3003713,Morocco,"Employers, total (% of total employment) (modeled ILO estimate)",2016,2.56399989128113,0.669
3003939,Mozambique,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,22.8545744615797,0.435
3003989,Mozambique,GDP (current US$),2016,11936999283.1791,0.435
3003992,Mozambique,GDP per capita (current US$),2016,428.926487995524,0.435
3004042,Mozambique,"Life expectancy at birth, total (years)",2016,58.309,0.435
3004188,Mozambique,"Population, total",2016,27829942.0,0.435
3004254,Mozambique,"GNI per capita, Atlas method (current US$)",2016,530.0,0.435
3004596,Mozambique,"Employers, total (% of total employment) (modeled ILO estimate)",2016,2.3840000629425,0.435
3004826,Myanmar,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,25.468509306530198,0.571
3004873,Myanmar,GDP (current US$),2016,63256184700.2223,0.571
3004876,Myanmar,GDP per capita (current US$),2016,1192.4953378504301,0.571
3004925,Myanmar,"Life expectancy at birth, total (years)",2016,66.205,0.571
3005085,Myanmar,"Population, total",2016,53045226.0,0.571
3005160,Myanmar,"GNI per capita, Atlas method (current US$)",2016,1200.0,0.571
3005475,Myanmar,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.37299990653992,0.571
3005747,Namibia,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,6.10991929863796,0.639
3005792,Namibia,GDP (current US$),2016,11286139080.0065,0.639
3005795,Namibia,GDP per capita (current US$),2016,4786.23530295128,0.639
3005844,Namibia,"Life expectancy at birth, total (years)",2016,62.625,0.639
3005985,Namibia,"Population, total",2016,2358041.0,0.639
3006026,Namibia,"GNI per capita, Atlas method (current US$)",2016,4980.0,0.639
3006355,Namibia,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.5149998664856,0.639
3006573,Nepal,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,29.1491983193714,0.572
3006620,Nepal,GDP (current US$),2016,21185922407.5922,0.572
3006623,Nepal,GDP per capita (current US$),2016,777.147595512165,0.572
3006675,Nepal,"Life expectancy at birth, total (years)",2016,69.848,0.572
3006828,Nepal,"Population, total",2016,27261131.0,0.572
3006914,Nepal,"GNI per capita, Atlas method (current US$)",2016,770.0,0.572
3007278,Nepal,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.00999999046326,0.572
3007535,Netherlands,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,1.7665320320694802,0.929
3007579,Netherlands,GDP (current US$),2016,783528181704.567,0.929
3007582,Netherlands,GDP per capita (current US$),2016,46007.852920654695,0.929
3007631,Netherlands,"Life expectancy at birth, total (years)",2016,81.5609756097561,0.929
3007739,Netherlands,"Population, total",2016,17030314.0,0.929
3007821,Netherlands,"GNI per capita, Atlas method (current US$)",2016,46900.0,0.929
3008177,Netherlands,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.02699995040894,0.929
3008393,New Zealand,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,6.56940527760999,0.917
3008443,New Zealand,GDP (current US$),2016,187854022728.45898,0.917
3008446,New Zealand,GDP per capita (current US$),2016,40026.8521964671,0.917
3008498,New Zealand,"Life expectancy at birth, total (years)",2016,81.6124390243903,0.917
3008604,New Zealand,"Population, total",2016,4693200.0,0.917
3008685,New Zealand,"GNI per capita, Atlas method (current US$)",2016,39410.0,0.917
3009045,New Zealand,"Employers, total (% of total employment) (modeled ILO estimate)",2016,5.70499992370605,0.917
3009252,Nicaragua,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,14.9150581181297,0.649
3009293,Nicaragua,GDP (current US$),2016,13286048705.496,0.649
3009296,Nicaragua,GDP per capita (current US$),2016,2107.56717992428,0.649
3009345,Nicaragua,"Life expectancy at birth, total (years)",2016,73.86,0.649
3009484,Nicaragua,"Population, total",2016,6303974.0,0.649
3009525,Nicaragua,"GNI per capita, Atlas method (current US$)",2016,2000.0,0.649
3009850,Nicaragua,"Employers, total (% of total employment) (modeled ILO estimate)",2016,5.44500017166138,0.649
3010095,Niger,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,38.7842086223368,0.365
3010145,Niger,GDP (current US$),2016,7528285443.607691,0.365
3010148,Niger,GDP per capita (current US$),2016,362.13113227433405,0.365
3010200,Niger,"Life expectancy at birth, total (years)",2016,61.137,0.365
3010346,Niger,"Population, total",2016,20788838.0,0.365
3010430,Niger,"GNI per capita, Atlas method (current US$)",2016,370.0,0.365
3010737,Niger,"Employers, total (% of total employment) (modeled ILO estimate)",2016,0.898999989032745,0.365
3010976,Nigeria,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,20.983109707083898,0.528
3011022,Nigeria,GDP (current US$),2016,404649527537.753,0.528
3011025,Nigeria,GDP per capita (current US$),2016,2175.99967021858,0.528
3011074,Nigeria,"Life expectancy at birth, total (years)",2016,53.541000000000004,0.528
3011220,Nigeria,"Population, total",2016,185960289.0,0.528
3011275,Nigeria,"GNI per capita, Atlas method (current US$)",2016,2470.0,0.528
3011620,Nigeria,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.03699994087219,0.528
3011864,North Macedonia,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,9.172740187795801,0.757
3011907,North Macedonia,GDP (current US$),2016,10672471860.7184,0.757
3011910,North Macedonia,GDP per capita (current US$),2016,5129.1589602370295,0.757
3011959,North Macedonia,"Life expectancy at birth, total (years)",2016,75.498,0.757
3012101,North Macedonia,"Population, total",2016,2080745.0,0.757
3012143,North Macedonia,"GNI per capita, Atlas method (current US$)",2016,4980.0,0.757
3012520,North Macedonia,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.4229998588562,0.757
3012737,Norway,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,2.09231450531091,0.951
3012782,Norway,GDP (current US$),2016,368827142857.14294,0.951
3012785,Norway,GDP per capita (current US$),2016,70460.5605323322,0.951
3012837,Norway,"Life expectancy at birth, total (years)",2016,82.4073170731707,0.951
3012949,Norway,"Population, total",2016,5234519.0,0.951
3013035,Norway,"GNI per capita, Atlas method (current US$)",2016,81810.0,0.951
3013416,Norway,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.8059999942779499,0.951
3013641,Oman,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,2.2619258908675,0.834
3013686,Oman,GDP (current US$),2016,65941482444.7334,0.834
3013689,Oman,GDP per capita (current US$),2016,14721.6473328796,0.834
3013740,Oman,"Life expectancy at birth, total (years)",2016,77.142,0.834
3013862,Oman,"Population, total",2016,4479219.0,0.834
3013942,Oman,"GNI per capita, Atlas method (current US$)",2016,16100.0,0.834
3014230,Oman,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.2330000400543202,0.834
3014439,Pakistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,23.215198788621397,0.556
3014490,Pakistan,GDP (current US$),2016,278654637737.69,0.556
3014493,Pakistan,GDP per capita (current US$),2016,1368.45432627629,0.556
3014545,Pakistan,"Life expectancy at birth, total (years)",2016,66.77,0.556
3014694,Pakistan,"Population, total",2016,203627284.0,0.556
3014781,Pakistan,"GNI per capita, Atlas method (current US$)",2016,1420.0,0.556
3015120,Pakistan,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.3329999446868899,0.556
3015378,Panama,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,2.6019020801413397,0.789
3015423,Panama,GDP (current US$),2016,57957600000.0,0.789
3015426,Panama,GDP per capita (current US$),2016,14356.3240541798,0.789
3015475,Panama,"Life expectancy at birth, total (years)",2016,77.964,0.789
3015613,Panama,"Population, total",2016,4037078.0,0.789
3015690,Panama,"GNI per capita, Atlas method (current US$)",2016,12390.0,0.789
3015998,Panama,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.5940001010894798,0.789
3016212,Papua New Guinea,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,17.866340435568,0.541
3016257,Papua New Guinea,GDP (current US$),2016,20759069104.55,0.541
3016260,Papua New Guinea,GDP per capita (current US$),2016,2509.63145745887,0.541
3016299,Papua New Guinea,"Life expectancy at birth, total (years)",2016,63.744,0.541
3016435,Papua New Guinea,"Population, total",2016,8271760.0,0.541
3016511,Papua New Guinea,"GNI per capita, Atlas method (current US$)",2016,2700.0,0.541
3016757,Papua New Guinea,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.7059999704361,0.541
3016976,Paraguay,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,10.751280663068302,0.718
3017022,Paraguay,GDP (current US$),2016,36054281572.3981,0.718
3017025,Paraguay,GDP per capita (current US$),2016,5319.41021789703,0.718
3017074,Paraguay,"Life expectancy at birth, total (years)",2016,73.836,0.718
3017224,Paraguay,"Population, total",2016,6777872.0,0.718
3017279,Paraguay,"GNI per capita, Atlas method (current US$)",2016,5390.0,0.718
3017695,Paraguay,"Employers, total (% of total employment) (modeled ILO estimate)",2016,5.10599994659424,0.718
3017932,Peru,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,6.93503461650105,0.755
3017982,Peru,GDP (current US$),2016,191895943823.887,0.755
3017985,Peru,GDP per capita (current US$),2016,6204.99726003927,0.755
3018037,Peru,"Life expectancy at birth, total (years)",2016,76.044,0.755
3018195,Peru,"Population, total",2016,30926032.0,0.755
3018284,Peru,"GNI per capita, Atlas method (current US$)",2016,6110.0,0.755
3018705,Peru,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.20599985122681,0.755
3018940,Philippines,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,9.65524364480059,0.704
3018991,Philippines,GDP (current US$),2016,304897590205.413,0.704
3018994,Philippines,GDP per capita (current US$),2016,2941.21203999356,0.704
3019045,Philippines,"Life expectancy at birth, total (years)",2016,70.80199999999999,0.704
3019198,Philippines,"Population, total",2016,103663927.0,0.704
3019280,Philippines,"GNI per capita, Atlas method (current US$)",2016,3570.0,0.704
3019685,Philippines,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.32699990272522,0.704
3019931,Poland,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,2.38072722114521,0.864
3019977,Poland,GDP (current US$),2016,472028000405.803,0.864
3019980,Poland,GDP per capita (current US$),2016,12431.575424249198,0.864
3020028,Poland,"Life expectancy at birth, total (years)",2016,77.85121951219509,0.864
3020142,Poland,"Population, total",2016,37970087.0,0.864
3020213,Poland,"GNI per capita, Atlas method (current US$)",2016,12710.0,0.864
3020584,Poland,"Employers, total (% of total employment) (modeled ILO estimate)",2016,3.9530000686645494,0.864
3020813,Portugal,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,2.0658109841722103,0.846
3020863,Portugal,GDP (current US$),2016,206286022781.89398,0.846
3020866,Portugal,GDP per capita (current US$),2016,19978.401214968002,0.846
3020915,Portugal,"Life expectancy at birth, total (years)",2016,81.1243902439025,0.846
3021021,Portugal,"Population, total",2016,10325452.0,0.846
3021103,Portugal,"GNI per capita, Atlas method (current US$)",2016,19930.0,0.846
3021462,Portugal,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.765999794006349,0.846
3021677,Qatar,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,0.18395632847792398,0.847
3021726,Qatar,GDP (current US$),2016,151732142857.143,0.847
3021729,Qatar,GDP per capita (current US$),2016,57163.0609918357,0.847
3021778,Qatar,"Life expectancy at birth, total (years)",2016,79.868,0.847
3021897,Qatar,"Population, total",2016,2654374.0,0.847
3021976,Qatar,"GNI per capita, Atlas method (current US$)",2016,64010.0,0.847
3022262,Qatar,"Employers, total (% of total employment) (modeled ILO estimate)",2016,0.270000010728836,0.847
3022459,Romania,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,4.0617386151523,0.808
3022510,Romania,GDP (current US$),2016,188494136775.719,0.808
3022513,Romania,GDP per capita (current US$),2016,9567.0977819133,0.808
3022565,Romania,"Life expectancy at birth, total (years)",2016,75.30975609756099,0.808
3022678,Romania,"Population, total",2016,19702332.0,0.808
3022767,Romania,"GNI per capita, Atlas method (current US$)",2016,9530.0,0.808
3023182,Romania,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.0349999666214,0.808
3023402,Russian Federation,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,3.85075254304716,0.817
3023453,Russian Federation,GDP (current US$),2016,1282723881134.01,0.817
3023456,Russian Federation,GDP per capita (current US$),2016,8745.37511648808,0.817
3023507,Russian Federation,"Life expectancy at birth, total (years)",2016,71.6512195121951,0.817
3023618,Russian Federation,"Population, total",2016,144342396.0,0.817
3023693,Russian Federation,"GNI per capita, Atlas method (current US$)",2016,9750.0,0.817
3024102,Russian Federation,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.2829999923706101,0.817
3024342,Rwanda,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,29.309509953775898,0.525
3024389,Rwanda,GDP (current US$),2016,8475622319.014,0.525
3024392,Rwanda,GDP per capita (current US$),2016,726.347974491846,0.525
3024444,Rwanda,"Life expectancy at birth, total (years)",2016,67.93,0.525
3024597,Rwanda,"Population, total",2016,11668818.0,0.525
3024687,Rwanda,"GNI per capita, Atlas method (current US$)",2016,720.0,0.525
3025059,Rwanda,"Employers, total (% of total employment) (modeled ILO estimate)",2016,0.0590000003576279,0.525
3025315,Samoa,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,9.12476415477473,0.704
3025356,Samoa,GDP (current US$),2016,799376439.9992731,0.704
3025359,Samoa,GDP per capita (current US$),2016,4109.16513737514,0.704
3025396,Samoa,"Life expectancy at birth, total (years)",2016,72.895,0.704
3025528,Samoa,"Population, total",2016,194535.0,0.704
3025598,Samoa,"GNI per capita, Atlas method (current US$)",2016,4110.0,0.704
3025859,Samoa,"Employers, total (% of total employment) (modeled ILO estimate)",2016,4.9520001411438,0.704
3026084,Sao Tome and Principe,"Agriculture, forestry, and fishing, value added (% of GDP)",2016,11.6744261596297,0.593
3026118,Sao Tome and Principe,GDP (current US$),2016,347545391.785,0.593
3026121,Sao Tome and Principe,GDP per capita (current US$),2016,1710.13394767919,0.593
3026159,Sao Tome and Principe,"Life expectancy at birth, total (years)",2016,69.67,0.593
3026289,Sao Tome and Principe,"Population, total",2016,203227.0,0.593
3026361,Sao Tome and Principe,"GNI per capita, Atlas method (current US$)",2016,1700.0,0.593
3026576,Sao Tome and Principe,"Employers, total (% of total employment) (modeled ILO estimate)",2016,1.6230000257492099,0.593
