,country_name,indicator_name,year,value,hdi
3128382,Mozambique,"Literacy rate, adult total (% of people ages 15 and above)",2017,60.65543,0.442
3129753,Myanmar,"Government expenditure on education, total (% of GDP)",2017,2.16463,0.577
3129786,Myanmar,Labor force with advanced education (% of total working-age population with advanced education),2017,66.4141998291016,0.577
3129789,Myanmar,Labor force with basic education (% of total working-age population with basic education),2017,66.6864013671875,0.577
3129792,Myanmar,Labor force with intermediate education (% of total working-age population with intermediate education),2017,46.692699432373,0.577
3131374,Nepal,"Government expenditure on education, total (% of GDP)",2017,5.08265,0.574
3131403,Nepal,Labor force with advanced education (% of total working-age population with advanced education),2017,67.38690185546879,0.574
3131406,Nepal,Labor force with basic education (% of total working-age population with basic education),2017,42.462100982666,0.574
3131409,Nepal,Labor force with intermediate education (% of total working-age population with intermediate education),2017,43.523101806640604,0.574
3132196,Netherlands,Labor force with advanced education (% of total working-age population with advanced education),2017,80.1167984008789,0.932
3132199,Netherlands,Labor force with basic education (% of total working-age population with basic education),2017,44.01029968261721,0.932
3132202,Netherlands,Labor force with intermediate education (% of total working-age population with intermediate education),2017,69.4257965087891,0.932
3133661,Nicaragua,"Government expenditure on education, total (% of GDP)",2017,4.34879,0.653
3134456,Niger,"Government expenditure on education, total (% of GDP)",2017,3.54273,0.373
3136061,North Macedonia,Labor force with advanced education (% of total working-age population with advanced education),2017,81.3482971191406,0.758
3136064,North Macedonia,Labor force with basic education (% of total working-age population with basic education),2017,32.3975982666016,0.758
3136067,North Macedonia,Labor force with intermediate education (% of total working-age population with intermediate education),2017,66.3697967529297,0.758
3136853,Norway,Labor force with advanced education (% of total working-age population with advanced education),2017,83.496696472168,0.953
3136856,Norway,Labor force with basic education (% of total working-age population with basic education),2017,50.1898002624512,0.953
3136859,Norway,Labor force with intermediate education (% of total working-age population with intermediate education),2017,69.48809814453129,0.953
3137171,Oman,"Literacy rate, adult total (% of people ages 15 and above)",2017,95.57600000000001,0.833
3137602,Oman,"Government expenditure on education, total (% of GDP)",2017,6.849189999999999,0.833
3137896,Pakistan,"Literacy rate, adult total (% of people ages 15 and above)",2017,59.13205,0.558
3138417,Pakistan,"Government expenditure on education, total (% of GDP)",2017,2.89952,0.558
3139240,Panama,Labor force with advanced education (% of total working-age population with advanced education),2017,81.6026992797852,0.793
3139243,Panama,Labor force with basic education (% of total working-age population with basic education),2017,53.99800109863279,0.793
3139246,Panama,Labor force with intermediate education (% of total working-age population with intermediate education),2017,69.7049026489258,0.793
3140687,Paraguay,Labor force with advanced education (% of total working-age population with advanced education),2017,86.7770004272461,0.722
3140690,Paraguay,Labor force with basic education (% of total working-age population with basic education),2017,65.2170028686523,0.722
3140693,Paraguay,Labor force with intermediate education (% of total working-age population with intermediate education),2017,76.9727020263672,0.722
3141025,Peru,"Literacy rate, adult total (% of people ages 15 and above)",2017,94.14961,0.756
3141585,Peru,"Government expenditure on education, total (% of GDP)",2017,3.9239599999999997,0.756
3141625,Peru,Labor force with advanced education (% of total working-age population with advanced education),2017,85.20050048828129,0.756
3141628,Peru,Labor force with basic education (% of total working-age population with basic education),2017,53.317501068115206,0.756
3141631,Peru,Labor force with intermediate education (% of total working-age population with intermediate education),2017,71.3718032836914,0.756
3143394,Poland,Labor force with advanced education (% of total working-age population with advanced education),2017,80.1428985595703,0.868
3143397,Poland,Labor force with basic education (% of total working-age population with basic education),2017,17.624099731445302,0.868
3143400,Poland,Labor force with intermediate education (% of total working-age population with intermediate education),2017,59.20610046386721,0.868
3144164,Portugal,Labor force with advanced education (% of total working-age population with advanced education),2017,82.1269989013672,0.848
3144167,Portugal,Labor force with basic education (% of total working-age population with basic education),2017,51.012599945068395,0.848
3144170,Portugal,Labor force with intermediate education (% of total working-age population with intermediate education),2017,74.99220275878909,0.848
3144481,Qatar,"Literacy rate, adult total (% of people ages 15 and above)",2017,93.46396999999999,0.848
3144901,Qatar,"Government expenditure on education, total (% of GDP)",2017,2.86383,0.848
3145670,Romania,Labor force with advanced education (% of total working-age population with advanced education),2017,82.66619873046879,0.813
3145673,Romania,Labor force with basic education (% of total working-age population with basic education),2017,31.9309005737305,0.813
3145676,Romania,Labor force with intermediate education (% of total working-age population with intermediate education),2017,63.7781982421875,0.813
3146499,Russian Federation,Labor force with advanced education (% of total working-age population with advanced education),2017,66.6445999145508,0.822
3146502,Russian Federation,Labor force with basic education (% of total working-age population with basic education),2017,21.3080997467041,0.822
3146505,Russian Federation,Labor force with intermediate education (% of total working-age population with intermediate education),2017,69.9922027587891,0.822
3147338,Rwanda,"Government expenditure on education, total (% of GDP)",2017,3.2057,0.529
3147369,Rwanda,Labor force with advanced education (% of total working-age population with advanced education),2017,70.5457000732422,0.529
3147372,Rwanda,Labor force with basic education (% of total working-age population with basic education),2017,52.697601318359396,0.529
3147375,Rwanda,Labor force with intermediate education (% of total working-age population with intermediate education),2017,47.9443016052246,0.529
3148127,Samoa,Labor force with advanced education (% of total working-age population with advanced education),2017,73.822998046875,0.706
3148130,Samoa,Labor force with basic education (% of total working-age population with basic education),2017,35.2603988647461,0.706
3148133,Samoa,Labor force with intermediate education (% of total working-age population with intermediate education),2017,46.3628997802734,0.706
3148781,Sao Tome and Principe,"Government expenditure on education, total (% of GDP)",2017,4.857130000000001,0.603
3149048,Saudi Arabia,"Literacy rate, adult total (% of people ages 15 and above)",2017,95.32863,0.856
3149770,Senegal,"Literacy rate, adult total (% of people ages 15 and above)",2017,51.900420000000004,0.51
3150268,Senegal,"Government expenditure on education, total (% of GDP)",2017,4.81492,0.51
3151135,Serbia,"Government expenditure on education, total (% of GDP)",2017,3.9561800000000003,0.794
3151152,Serbia,Labor force with advanced education (% of total working-age population with advanced education),2017,71.9448013305664,0.794
3151155,Serbia,Labor force with basic education (% of total working-age population with basic education),2017,33.2387008666992,0.794
3151158,Serbia,Labor force with intermediate education (% of total working-age population with intermediate education),2017,60.7252006530762,0.794
3151892,Seychelles,Labor force with advanced education (% of total working-age population with advanced education),2017,87.3310012817383,0.8
3151895,Seychelles,Labor force with basic education (% of total working-age population with basic education),2017,30.0205993652344,0.8
3151898,Seychelles,Labor force with intermediate education (% of total working-age population with intermediate education),2017,68.9487991333008,0.8
3152608,Sierra Leone,"Government expenditure on education, total (% of GDP)",2017,4.63577,0.435
3152937,Singapore,"Literacy rate, adult total (% of people ages 15 and above)",2017,97.20225,0.934
3154159,Slovenia,Labor force with advanced education (% of total working-age population with advanced education),2017,79.7014999389648,0.899
3154162,Slovenia,Labor force with basic education (% of total working-age population with basic education),2017,27.330499649047898,0.899
3154165,Slovenia,Labor force with intermediate education (% of total working-age population with intermediate education),2017,60.261199951171896,0.899
3155113,South Africa,"Literacy rate, adult total (% of people ages 15 and above)",2017,87.04666999999999,0.704
3155667,South Africa,"Government expenditure on education, total (% of GDP)",2017,6.12535,0.704
3155705,South Africa,Labor force with advanced education (% of total working-age population with advanced education),2017,83.8394012451172,0.704
3155708,South Africa,Labor force with basic education (% of total working-age population with basic education),2017,47.5808982849121,0.704
3155711,South Africa,Labor force with intermediate education (% of total working-age population with intermediate education),2017,69.2425994873047,0.704
3156524,Spain,Labor force with advanced education (% of total working-age population with advanced education),2017,80.4601974487305,0.891
3156527,Spain,Labor force with basic education (% of total working-age population with basic education),2017,49.0186996459961,0.891
3156530,Spain,Labor force with intermediate education (% of total working-age population with intermediate education),2017,66.34470367431639,0.891
3156821,Sri Lanka,"Literacy rate, adult total (% of people ages 15 and above)",2017,91.89575,0.776
3157353,Sri Lanka,"Government expenditure on education, total (% of GDP)",2017,2.80152,0.776
3159463,Sweden,Labor force with advanced education (% of total working-age population with advanced education),2017,83.5811996459961,0.935
3159466,Sweden,Labor force with basic education (% of total working-age population with basic education),2017,48.2002983093262,0.935
3159469,Sweden,Labor force with intermediate education (% of total working-age population with intermediate education),2017,77.030403137207,0.935
3160220,Switzerland,Labor force with advanced education (% of total working-age population with advanced education),2017,80.9150009155273,0.943
3160223,Switzerland,Labor force with basic education (% of total working-age population with basic education),2017,50.552799224853494,0.943
3160226,Switzerland,Labor force with intermediate education (% of total working-age population with intermediate education),2017,66.875602722168,0.943
3161837,Thailand,Labor force with advanced education (% of total working-age population with advanced education),2017,83.9106979370117,0.762
3161840,Thailand,Labor force with basic education (% of total working-age population with basic education),2017,69.477897644043,0.762
3161843,Thailand,Labor force with intermediate education (% of total working-age population with intermediate education),2017,71.36810302734379,0.762
3162640,Timor-Leste,"Government expenditure on education, total (% of GDP)",2017,3.84654,0.624
3165560,Turkey,"Literacy rate, adult total (% of people ages 15 and above)",2017,96.15053,0.805
3166142,Turkey,Labor force with advanced education (% of total working-age population with advanced education),2017,80.0106964111328,0.805
3166145,Turkey,Labor force with basic education (% of total working-age population with basic education),2017,50.5962982177734,0.805
3166148,Turkey,Labor force with intermediate education (% of total working-age population with intermediate education),2017,60.013500213623,0.805
3166979,Uganda,"Government expenditure on education, total (% of GDP)",2017,2.63501,0.522
3167008,Uganda,Labor force with advanced education (% of total working-age population with advanced education),2017,89.1500015258789,0.522
3167009,Uganda,Labor force with basic education (% of total working-age population with basic education),2017,50.41999816894529,0.522
3167010,Uganda,Labor force with intermediate education (% of total working-age population with intermediate education),2017,62.9300003051758,0.522
3167847,Ukraine,"Government expenditure on education, total (% of GDP)",2017,5.414,0.747
3167881,Ukraine,Labor force with advanced education (% of total working-age population with advanced education),2017,72.1500015258789,0.747
3167885,Ukraine,Labor force with intermediate education (% of total working-age population with intermediate education),2017,34.9799995422363,0.747
3168571,United Arab Emirates,Labor force with advanced education (% of total working-age population with advanced education),2017,81.4269027709961,0.864
3168574,United Arab Emirates,Labor force with basic education (% of total working-age population with basic education),2017,80.60389709472659,0.864
3168577,United Arab Emirates,Labor force with intermediate education (% of total working-age population with intermediate education),2017,74.9925003051758,0.864
3169334,United Kingdom,Labor force with advanced education (% of total working-age population with advanced education),2017,83.8199996948242,0.919
3169337,United Kingdom,Labor force with basic education (% of total working-age population with basic education),2017,59.327598571777294,0.919
3169340,United Kingdom,Labor force with intermediate education (% of total working-age population with intermediate education),2017,74.2947998046875,0.919
3170130,United States,Labor force with advanced education (% of total working-age population with advanced education),2017,73.2503967285156,0.919
3170133,United States,Labor force with basic education (% of total working-age population with basic education),2017,41.4234008789063,0.919
3170136,United States,Labor force with intermediate education (% of total working-age population with intermediate education),2017,57.4785003662109,0.919
3170420,Uruguay,"Literacy rate, adult total (% of people ages 15 and above)",2017,98.61572,0.807
3170901,Uruguay,"Government expenditure on education, total (% of GDP)",2017,4.86891,0.807
3170941,Uruguay,Labor force with advanced education (% of total working-age population with advanced education),2017,83.2649002075195,0.807
3170944,Uruguay,Labor force with basic education (% of total working-age population with basic education),2017,63.182701110839794,0.807
3170947,Uruguay,Labor force with intermediate education (% of total working-age population with intermediate education),2017,77.4041976928711,0.807
3171757,Uzbekistan,"Government expenditure on education, total (% of GDP)",2017,6.28948,0.707
3172360,Vanuatu,"Government expenditure on education, total (% of GDP)",2017,4.69537,0.595
3173100,Zambia,Labor force with advanced education (% of total working-age population with advanced education),2017,73.9357986450195,0.589
3173103,Zambia,Labor force with basic education (% of total working-age population with basic education),2017,31.586000442504897,0.589
3173106,Zambia,Labor force with intermediate education (% of total working-age population with intermediate education),2017,44.3832015991211,0.589
3174606,Iceland,"Government expenditure on education, total (% of GDP)",1990,4.322669982910161,0.804
3175222,Malta,"Government expenditure on education, total (% of GDP)",1990,3.83141994476318,0.744
3176960,Malta,"Government expenditure on education, total (% of GDP)",1991,3.92030000686646,0.749
3179126,Kuwait,"Government expenditure on education, total (% of GDP)",1992,14.198829650878901,0.666
3179750,Malta,"Government expenditure on education, total (% of GDP)",1992,4.314099788665771,0.753
3181467,Iceland,"Government expenditure on education, total (% of GDP)",1993,5.2189002037048295,0.821
3184393,Iceland,"Government expenditure on education, total (% of GDP)",1994,4.82708978652954,0.826
3188150,Azerbaijan,"Government expenditure on education, total (% of GDP)",1995,3.3373699188232404,0.612
3188742,Iceland,"Government expenditure on education, total (% of GDP)",1995,4.85250997543335,0.829
3188990,Malta,"Literacy rate, adult total (% of people ages 15 and above)",1995,87.8686981201172,0.764
3190680,Armenia,"Government expenditure on education, total (% of GDP)",1996,1.84843003749847,0.614
3191380,Azerbaijan,"Government expenditure on education, total (% of GDP)",1996,3.5125699043273904,0.612
3191998,Iceland,"Government expenditure on education, total (% of GDP)",1996,5.28604984283447,0.834
3197940,Iceland,"Government expenditure on education, total (% of GDP)",1998,6.82397985458374,0.851
3199326,Malta,"Government expenditure on education, total (% of GDP)",1998,4.27743005752563,0.78
3200665,Armenia,"Government expenditure on education, total (% of GDP)",1999,2.23518991470337,0.644
3201331,Iceland,"Government expenditure on education, total (% of GDP)",1999,6.48074007034302,0.855
3201369,Iceland,Labor force with advanced education (% of total working-age population with advanced education),1999,94.1569976806641,0.855
3201372,Iceland,Labor force with basic education (% of total working-age population with basic education),1999,76.7462997436523,0.855
3201375,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),1999,86.5503997802734,0.855
3203378,Iceland,"Government expenditure on education, total (% of GDP)",2000,6.50242,0.861
3203416,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2000,94.86730194091801,0.861
3203419,Iceland,Labor force with basic education (% of total working-age population with basic education),2000,79.89019775390629,0.861
3203422,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2000,84.3889999389648,0.861
3204216,Malta,Labor force with advanced education (% of total working-age population with advanced education),2000,83.7409973144531,0.787
3204219,Malta,Labor force with basic education (% of total working-age population with basic education),2000,44.3722991943359,0.787
3204222,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2000,69.5680999755859,0.787
3204497,Sudan,"Literacy rate, adult total (% of people ages 15 and above)",2000,61.34587,0.403
3204966,Sudan,"Government expenditure on education, total (% of GDP)",2000,1.0121799999999999,0.403
3205692,Iceland,"Government expenditure on education, total (% of GDP)",2001,6.7871,0.867
3205730,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2001,92.6594009399414,0.867
3205733,Iceland,Labor force with basic education (% of total working-age population with basic education),2001,79.1942977905273,0.867
3205736,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2001,85.3520965576172,0.867
3206493,Malta,Labor force with advanced education (% of total working-age population with advanced education),2001,83.2518997192383,0.793
3206496,Malta,Labor force with basic education (% of total working-age population with basic education),2001,46.3560981750488,0.793
3206499,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2001,71.9047012329102,0.793
3207884,Iceland,"Government expenditure on education, total (% of GDP)",2002,7.38668,0.876
3207922,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2002,94.2293014526367,0.876
3207925,Iceland,Labor force with basic education (% of total working-age population with basic education),2002,76.9699020385742,0.876
3207928,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2002,84.731201171875,0.876
3208672,Malta,"Government expenditure on education, total (% of GDP)",2002,3.94924,0.797
3208697,Malta,Labor force with advanced education (% of total working-age population with advanced education),2002,80.3776016235352,0.797
3208700,Malta,Labor force with basic education (% of total working-age population with basic education),2002,47.0884017944336,0.797
3208703,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2002,68.4711990356445,0.797
3209448,Sudan,"Government expenditure on education, total (% of GDP)",2002,1.42644,0.415
3210188,Tajikistan,"Government expenditure on education, total (% of GDP)",2002,2.7757099999999997,0.559
3210918,Iceland,"Government expenditure on education, total (% of GDP)",2003,7.317360000000001,0.882
3210964,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2003,92.9409027099609,0.882
3210967,Iceland,Labor force with basic education (% of total working-age population with basic education),2003,78.9571990966797,0.882
3210970,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2003,84.6623992919922,0.882
3211707,Malta,Labor force with advanced education (% of total working-age population with advanced education),2003,80.1479034423828,0.804
3211710,Malta,Labor force with basic education (% of total working-age population with basic education),2003,46.3931007385254,0.804
3211713,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2003,72.0457000732422,0.804
3213179,Tajikistan,"Government expenditure on education, total (% of GDP)",2003,2.42069,0.571
3213952,Iceland,"Government expenditure on education, total (% of GDP)",2004,7.21466,0.886
3213996,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2004,91.0197982788086,0.886
3213999,Iceland,Labor force with basic education (% of total working-age population with basic education),2004,76.40879821777341,0.886
3214002,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2004,85.87139892578129,0.886
3214758,Malta,"Government expenditure on education, total (% of GDP)",2004,4.46076,0.813
3214785,Malta,Labor force with advanced education (% of total working-age population with advanced education),2004,82.2829971313477,0.813
3214788,Malta,Labor force with basic education (% of total working-age population with basic education),2004,43.6539993286133,0.813
3214791,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2004,67.6781005859375,0.813
3215524,Sudan,"Government expenditure on education, total (% of GDP)",2004,1.6299,0.43
3216266,Iceland,"Government expenditure on education, total (% of GDP)",2005,7.40943,0.891
3216316,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2005,91.4301986694336,0.891
3216319,Iceland,Labor force with basic education (% of total working-age population with basic education),2005,76.0553970336914,0.891
3216322,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2005,82.8761978149414,0.891
3216655,Malta,"Literacy rate, adult total (% of people ages 15 and above)",2005,92.36309,0.828
3217136,Malta,Labor force with advanced education (% of total working-age population with advanced education),2005,77.7492980957031,0.828
3217139,Malta,Labor force with basic education (% of total working-age population with basic education),2005,42.4048004150391,0.828
3217142,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2005,66.8675994873047,0.828
3218776,Sudan,"Government expenditure on education, total (% of GDP)",2005,1.5630700000000002,0.437
3219551,Iceland,"Government expenditure on education, total (% of GDP)",2006,7.37107,0.893
3219597,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2006,91.2895965576172,0.893
3219600,Iceland,Labor force with basic education (% of total working-age population with basic education),2006,78.1393966674805,0.893
3219603,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2006,84.4571990966797,0.893
3220397,Malta,Labor force with advanced education (% of total working-age population with advanced education),2006,76.16419982910159,0.826
3220400,Malta,Labor force with basic education (% of total working-age population with basic education),2006,42.5441017150879,0.826
3220403,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2006,64.341796875,0.826
3222061,Sudan,"Government expenditure on education, total (% of GDP)",2006,1.96302,0.447
3223520,Iceland,"Government expenditure on education, total (% of GDP)",2007,7.05265,0.899
3223564,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2007,90.7910995483398,0.899
3223567,Iceland,Labor force with basic education (% of total working-age population with basic education),2007,77.8776016235352,0.899
3223570,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2007,84.1083984375,0.899
3224354,Malta,"Government expenditure on education, total (% of GDP)",2007,5.98135,0.831
3224395,Malta,Labor force with advanced education (% of total working-age population with advanced education),2007,80.30870056152341,0.831
3224398,Malta,Labor force with basic education (% of total working-age population with basic education),2007,42.3754005432129,0.831
3224401,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2007,66.061897277832,0.831
3226833,Iceland,"Government expenditure on education, total (% of GDP)",2008,7.201860000000001,0.892
3226879,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2008,90.1619033813477,0.892
3226882,Iceland,Labor force with basic education (% of total working-age population with basic education),2008,77.3666000366211,0.892
3226885,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2008,82.3772964477539,0.892
3227662,Malta,"Government expenditure on education, total (% of GDP)",2008,5.57061,0.833
3227697,Malta,Labor force with advanced education (% of total working-age population with advanced education),2008,79.241096496582,0.833
3227700,Malta,Labor force with basic education (% of total working-age population with basic education),2008,43.347198486328104,0.833
3227703,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2008,61.4471015930176,0.833
3228924,Sudan,"Literacy rate, adult total (% of people ages 15 and above)",2008,53.51738,0.464
3229433,Sudan,"Government expenditure on education, total (% of GDP)",2008,2.2014299999999998,0.464
3230220,Iceland,"Government expenditure on education, total (% of GDP)",2009,7.306660000000001,0.891
3230266,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2009,90.3583984375,0.891
3230269,Iceland,Labor force with basic education (% of total working-age population with basic education),2009,74.0450973510742,0.891
3230272,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2009,81.1285018920898,0.891
3231023,Malta,"Government expenditure on education, total (% of GDP)",2009,5.17037,0.835
3231057,Malta,Labor force with advanced education (% of total working-age population with advanced education),2009,77.4273986816406,0.835
3231060,Malta,Labor force with basic education (% of total working-age population with basic education),2009,42.3832015991211,0.835
3231063,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2009,62.386199951171896,0.835
3232777,Sudan,"Government expenditure on education, total (% of GDP)",2009,2.21868,0.469
3233622,Iceland,"Government expenditure on education, total (% of GDP)",2010,6.97848,0.892
3233668,Iceland,Labor force with advanced education (% of total working-age population with advanced education),2010,89.9886016845703,0.892
3233671,Iceland,Labor force with basic education (% of total working-age population with basic education),2010,73.9964981079102,0.892
3233674,Iceland,Labor force with intermediate education (% of total working-age population with intermediate education),2010,81.9755020141602,0.892
3234498,Malta,"Government expenditure on education, total (% of GDP)",2010,6.45489,0.847
3234540,Malta,Labor force with advanced education (% of total working-age population with advanced education),2010,76.8436965942383,0.847
3234543,Malta,Labor force with basic education (% of total working-age population with basic education),2010,41.8597984313965,0.847
3234546,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2010,64.3993988037109,0.847
3236750,Malta,"Literacy rate, adult total (% of people ages 15 and above)",2011,93.30736,0.848
3237219,Malta,"Government expenditure on education, total (% of GDP)",2011,7.7932,0.848
3237260,Malta,Labor force with advanced education (% of total working-age population with advanced education),2011,81.0586013793945,0.848
3237263,Malta,Labor force with basic education (% of total working-age population with basic education),2011,41.355400085449205,0.848
3237266,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2011,64.5996017456055,0.848
3239104,Malta,"Government expenditure on education, total (% of GDP)",2012,6.52226,0.854
3239145,Malta,Labor force with advanced education (% of total working-age population with advanced education),2012,81.9421005249023,0.854
3239148,Malta,Labor force with basic education (% of total working-age population with basic education),2012,41.377998352050795,0.854
3239151,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2012,66.2811965942383,0.854
3240930,Malta,"Government expenditure on education, total (% of GDP)",2013,7.8786,0.861
3240971,Malta,Labor force with advanced education (% of total working-age population with advanced education),2013,83.2517013549805,0.861
3240974,Malta,Labor force with basic education (% of total working-age population with basic education),2013,41.810001373291,0.861
3240977,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2013,67.9240036010742,0.861
3241733,Palau,"Literacy rate, adult total (% of people ages 15 and above)",2013,99.50313,0.811
3242781,Malta,"Government expenditure on education, total (% of GDP)",2014,7.2503,0.868
3242824,Malta,Labor force with advanced education (% of total working-age population with advanced education),2014,83.5758972167969,0.868
3242827,Malta,Labor force with basic education (% of total working-age population with basic education),2014,42.3441009521484,0.868
3242830,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2014,68.7679977416992,0.868
3243983,Palau,Labor force with advanced education (% of total working-age population with advanced education),2014,82.12640380859379,0.809
3243986,Palau,Labor force with basic education (% of total working-age population with basic education),2014,50.1183013916016,0.809
3243989,Palau,Labor force with intermediate education (% of total working-age population with intermediate education),2014,65.26779937744139,0.809
3244670,Malta,"Government expenditure on education, total (% of GDP)",2015,5.2771300000000005,0.877
3244711,Malta,Labor force with advanced education (% of total working-age population with advanced education),2015,83.1883010864258,0.877
3244714,Malta,Labor force with basic education (% of total working-age population with basic education),2015,42.7111015319824,0.877
3244717,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2015,67.4581985473633,0.877
3245544,Palau,"Literacy rate, adult total (% of people ages 15 and above)",2015,96.59374,0.803
3246541,Malta,Labor force with advanced education (% of total working-age population with advanced education),2016,82.8852996826172,0.881
3246544,Malta,Labor force with basic education (% of total working-age population with basic education),2016,43.1544990539551,0.881
3246547,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2016,68.21600341796879,0.881
3247242,Malta,Labor force with advanced education (% of total working-age population with advanced education),2017,84.3600997924805,0.883
3247245,Malta,Labor force with basic education (% of total working-age population with basic education),2017,42.3162994384766,0.883
3247248,Malta,Labor force with intermediate education (% of total working-age population with intermediate education),2017,70.6740036010742,0.883
3255233,Paraguay,"Government expenditure on education, total (% of GDP)",1990,1.04070997238159,0.588
3261895,Croatia,"Literacy rate, adult total (% of people ages 15 and above)",1991,96.7015533447266,0.665
3264441,Hungary,"Government expenditure on education, total (% of GDP)",1991,5.88024997711182,0.702
3268835,Sao Tome and Principe,"Literacy rate, adult total (% of people ages 15 and above)",1991,73.24241638183591,0.438
3269415,Slovenia,"Literacy rate, adult total (% of people ages 15 and above)",1991,99.5245208740234,0.813
3277227,Hungary,"Government expenditure on education, total (% of GDP)",1992,6.080450057983401,0.706
3280971,Paraguay,"Literacy rate, adult total (% of people ages 15 and above)",1992,90.27182006835942,0.597
3296132,Tajikistan,"Government expenditure on education, total (% of GDP)",1993,8.268139839172362,0.56
3303868,Libya,"Literacy rate, adult total (% of people ages 15 and above)",1994,76.5,0.7
3311869,Estonia,"Government expenditure on education, total (% of GDP)",1995,6.073050022125241,0.724
3314791,Myanmar,"Government expenditure on education, total (% of GDP)",1995,1.20247995853424,0.388
3317010,Tajikistan,"Government expenditure on education, total (% of GDP)",1995,2.06590008735657,0.532
3320469,Estonia,"Government expenditure on education, total (% of GDP)",1996,6.10584020614624,0.734
3325659,Tajikistan,"Government expenditure on education, total (% of GDP)",1996,2.04278993606567,0.517
3329011,Estonia,"Government expenditure on education, total (% of GDP)",1997,6.448190212249759,0.747
3329038,Estonia,Labor force with advanced education (% of total working-age population with advanced education),1997,81.53199768066409,0.747
3329041,Estonia,Labor force with basic education (% of total working-age population with basic education),1997,31.1909999847412,0.747
3329044,Estonia,Labor force with intermediate education (% of total working-age population with intermediate education),1997,74.0070037841797,0.747
3337228,Estonia,"Government expenditure on education, total (% of GDP)",1998,6.29860019683838,0.759
3337256,Estonia,Labor force with advanced education (% of total working-age population with advanced education),1998,81.7674026489258,0.759
3337259,Estonia,Labor force with basic education (% of total working-age population with basic education),1998,31.3554992675781,0.759
3337262,Estonia,Labor force with intermediate education (% of total working-age population with intermediate education),1998,73.986701965332,0.759
3342027,Tajikistan,"Government expenditure on education, total (% of GDP)",1998,2.52873992919922,0.526
3343934,Djibouti,"Government expenditure on education, total (% of GDP)",1999,7.629479885101321,0.36
3344592,Estonia,"Government expenditure on education, total (% of GDP)",1999,6.687359809875491,0.766
3344619,Estonia,Labor force with advanced education (% of total working-age population with advanced education),1999,80.390998840332,0.766
3344622,Estonia,Labor force with basic education (% of total working-age population with basic education),1999,30.868000030517603,0.766
3344625,Estonia,Labor force with intermediate education (% of total working-age population with intermediate education),1999,71.8942031860352,0.766
3346452,Libya,"Government expenditure on education, total (% of GDP)",1999,2.26416993141174,0.723
3347745,Samoa,"Government expenditure on education, total (% of GDP)",1999,4.0162501335144,0.633
3349772,Tajikistan,"Government expenditure on education, total (% of GDP)",1999,2.07651996612549,0.53
3351906,Djibouti,"Government expenditure on education, total (% of GDP)",2000,9.66,0.361
3352704,Iraq,"Literacy rate, adult total (% of people ages 15 and above)",2000,74.0522,0.608
3354494,Samoa,"Government expenditure on education, total (% of GDP)",2000,3.58293,0.638
3356414,Tajikistan,"Literacy rate, adult total (% of people ages 15 and above)",2000,99.45068,0.538
3356898,Tajikistan,"Government expenditure on education, total (% of GDP)",2000,2.32871,0.538
3358722,Djibouti,"Government expenditure on education, total (% of GDP)",2001,7.80543,0.37
3361475,Samoa,"Government expenditure on education, total (% of GDP)",2001,3.82629,0.645
3363247,Tajikistan,"Government expenditure on education, total (% of GDP)",2001,2.37668,0.548
